"ID";"target";"eta_df";"multiplic";"shift";"epsilon_df";"meanshift";"strength";"F_id";"N";"pvSet_1";"pvSet_2";"pvSet_3";"pvSet_4";"pvSet_5";"pvSet_6";"pvSet_7";"pvSet_8";"pvSet_9";"pvSet_10";"pvSet_11";"pvSet_12";"pvSet_13";"pvSet_14";"pvSet_15";"pvSet_16";"pvSet_17";"pvSet_18";"pvSet_19";"pvSet_20";"pvSet_21";"pvSet_22";"pvSet_23";"pvSet_24";"pvSet_25";"pvSet_26";"pvSet_27";"pvSet_28";"pvSet_29";"pvSet_30";"pvSet_31"
"o-888428";"Z_4";"5";"product";"TRUE";"5";"0.5";"1";"3";"2000";"0.0121";"0.0039";"0.5722";"0.0136";"0";"0.0075";"0.7535";"0.0122";"0";"0.5715";"0.0127";"0";"0.5731";"0";"0";"0.7541";"0.0098";"2e-04";"0.7648";"4e-04";"0";"0.5728";"1e-04";"0";"1e-04";"0.7661";"7e-04";"0";"0.0021";"4e-04";"0.0033"
"o-959994";"Z_3";"20";"sum";"TRUE";"50";"0.5";"0.1";"3";"2000";"0.5518";"0.2445";"0.3242";"0.3321";"0.5759";"0.7983";"0.4013";"0.5411";"0.5404";"0.4399";"0.2559";"0.8555";"0.3492";"0.5387";"0.4171";"0.9242";"0.8411";"1.2184";"0.4346";"0.5469";"0.4443";"0.5015";"0.7658";"0.4652";"0.3998";"1.036";"1.1725";"0.967";"0.3811";"0.5287";"0.8226"
"j-653651";"Z_6";"2";"sum";"FALSE";"10";"0.2";"1";"3";"2000";"0.003";"0.0095";"0.5699";"0.2398";"0";"0.0043";"0.5533";"0.2196";"0";"0.5409";"0.346";"1e-04";"1.3636";"0.213";"0.2135";"0.5029";"0.3047";"1e-04";"1.3507";"0.2127";"0.1904";"1.3637";"0.2135";"0.2527";"0.7397";"1.3325";"0.2124";"0.2165";"0.7265";"0.7341";"0.7095"
"q-732668";"Z_3";"100";"product";"TRUE";"50";"5";"0";"4";"2000";"0.9597";"1.4862";"1.3911";"1.5745";"1.4476";"1.1457";"0.9292";"1.0998";"0.9574";"1.4397";"1.6132";"1.4854";"1.53";"1.3914";"1.5717";"1.1048";"1.2678";"1.1505";"1.0698";"0.9321";"1.0936";"1.5771";"1.4387";"1.6111";"1.5368";"1.2202";"1.1104";"1.2676";"1.0735";"1.5773";"1.2217"
"t-709852";"Z_3";"50";"product";"FALSE";"5";"1";"10";"1";"2000";"0";"0";"0";"0";"0";"0.1183";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.0905";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"e-887568";"Z_5";"5";"product";"FALSE";"3";"5";"5";"3";"2000";"0.0978";"0.0788";"0.077";"0.0795";"0.2495";"0.1016";"0.0959";"0.095";"0.2345";"0.0777";"0.0796";"0.201";"0.0774";"0.1885";"0.0438";"0.0985";"0.0986";"0.1994";"0.0959";"0.1799";"0.0414";"0.0775";"0.1889";"0.0414";"0.1035";"0.0991";"0.1856";"0.0396";"0.0986";"0.1042";"0.1003"
"k-678118";"Z_3";"100";"product";"FALSE";"3";"0.1";"2";"1";"2000";"0";"0";"0";"0";"0";"0.6715";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.6826";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"w-307642";"Z_5";"2";"sum";"TRUE";"3";"0.5";"2";"3";"2000";"1.4974";"1.4219";"1.459";"1.4771";"0.1013";"1.4286";"1.4912";"1.5043";"0.1109";"1.4196";"1.4263";"0.0706";"1.4867";"0.0382";"1e-04";"1.4431";"1.4412";"0.0711";"1.5274";"0.0388";"1e-04";"1.4467";"0.0345";"1e-04";"4e-04";"1.4825";"0.031";"1e-04";"3e-04";"6e-04";"6e-04"
"y-638924";"Z_2";"20";"product";"FALSE";"20";"0.2";"0.1";"4";"2000";"0.002";"0.3788";"0.0692";"0.0622";"0.0611";"0.0825";"0.003";"0.0021";"0.002";"0.6454";"0.3231";"0.369";"0.0741";"0.0701";"0.0657";"0.0942";"0.0878";"0.0845";"0.0031";"0.003";"0.0018";"0.6375";"0.6602";"0.3111";"0.0759";"0.0983";"0.0946";"0.0812";"0.0031";"0.6515";"0.0985"
"y-714383";"Z_4";"20";"sum";"FALSE";"50";"1";"0.2";"3";"2000";"0";"0";"0.8083";"0";"0.0029";"0";"0.8046";"0";"0.0034";"0.8438";"0";"0.0018";"0.8101";"7e-04";"0";"0.8869";"0";"6e-04";"0.8057";"7e-04";"0";"0.8451";"6e-04";"0";"0";"0.8881";"7e-04";"0";"0";"0";"0"
"o-563853";"Z_1";"100";"sum";"TRUE";"2";"5";"1";"4";"2000";"1.2802";"1.5529";"0.7883";"1.4949";"1.5366";"1.6589";"1.5409";"1.6953";"1.6349";"1.0743";"1.5297";"1.5896";"0.7052";"1.2207";"1.457";"1.6982";"1.6978";"1.6196";"1.0904";"1.623";"1.5886";"0.7925";"1.3135";"1.4986";"0.7925";"1.1067";"1.6132";"1.5878";"1.2481";"0.8749";"1.2424"
"x-996829";"Z_2";"10";"product";"TRUE";"3";"0.2";"0.2";"1";"2000";"0.8808";"0.0165";"0.0113";"0.2233";"0.0904";"0.2119";"0.1168";"0.8599";"0.9725";"0.0147";"0.0152";"0.0162";"0.0097";"0.0286";"0.0361";"0.1982";"0.2059";"0.2114";"0.1013";"0.386";"0.3789";"0.0138";"0.0132";"0.015";"0.0284";"0.1911";"0.1819";"0.2088";"0.3965";"0.0132";"0.1819"
"f-497307";"Z_5";"50";"product";"FALSE";"10";"0";"0";"1";"2000";"0.9713";"0.8885";"0.8796";"0.9549";"1.4698";"0.9716";"0.9732";"1.049";"1.4186";"0.909";"1.0489";"1.365";"0.9478";"1.1624";"0.8091";"0.9819";"1.1249";"1.2023";"1.0472";"1.0004";"0.6578";"0.9807";"1.1599";"0.8091";"0.8507";"1.067";"0.9943";"0.6714";"0.7001";"0.8545";"0.6998"
"u-542158";"Z_3";"5";"sum";"FALSE";"5";"1";"2";"4";"2000";"0.0239";"0.0056";"0.0365";"0.0247";"0.0392";"0.0052";"0.0391";"0.0276";"0.0415";"0.0129";"0.0076";"0.01";"0.0404";"0.0644";"0.0489";"0.011";"0.0069";"0.0092";"0.0459";"0.0603";"0.0495";"0.0164";"0.0208";"0.0136";"0.0724";"0.0137";"0.0161";"0.012";"0.0693";"0.0264";"0.0203"
"k-235629";"Z_5";"5";"sum";"FALSE";"100";"5";"0.5";"1";"2000";"0.2795";"0.2797";"0.263";"0.2711";"0.0041";"0.285";"0.2651";"0.2829";"0.0036";"0.2728";"0.2952";"0.0038";"0.2663";"0";"0";"0.2742";"0.297";"9e-04";"0.2772";"0";"0";"0.2807";"0";"0";"0";"0.2812";"0";"0";"0";"0";"0"
"m-945167";"Z_6";"20";"product";"FALSE";"2";"0.2";"1";"1";"2000";"0.0054";"0";"0";"0";"0.0174";"0";"0";"0";"0.0179";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3e-04";"0";"0";"0";"0";"0";"1.7991";"2e-04";"0";"0";"1.3281";"1.6511";"1.1486"
"z-360973";"Z_4";"50";"product";"FALSE";"2";"0.2";"5";"3";"2000";"0";"0";"0.5564";"0";"0";"0";"0.5198";"0";"0";"0.5565";"0";"0";"0.5168";"0.5682";"0";"0.52";"0";"0";"0.4823";"0.5312";"0";"0.5171";"0.5683";"0";"0.5273";"0.4827";"0.5314";"0";"0.4925";"0.5276";"0.4928"
"w-818778";"Z_1";"5";"product";"TRUE";"5";"0.5";"5";"4";"2000";"0.7827";"0.7625";"0.8067";"0.7528";"0.693";"0.777";"0.8111";"0.76";"0.7183";"0.8371";"0.7514";"0.7521";"0.7838";"0.6694";"0.7528";"0.848";"0.7637";"0.736";"0.7904";"0.7252";"0.6515";"0.8076";"0.6349";"0.7505";"0.7738";"0.8185";"0.694";"0.7662";"0.7807";"0.8085";"0.817"
"q-949759";"Z_4";"5";"sum";"FALSE";"10";"5";"2";"2";"2000";"0.0966";"0.0915";"0.0801";"0.0763";"0.0768";"0.0878";"0.1001";"0.0957";"0.0952";"0.0946";"0.0897";"0.0906";"0.0788";"0.0799";"0.0753";"0.0904";"0.0871";"0.0868";"0.0991";"0.0993";"0.0943";"0.0928";"0.094";"0.0888";"0.0786";"0.0897";"0.0898";"0.0861";"0.0983";"0.0922";"0.0891"
"m-429038";"Z_3";"50";"sum";"FALSE";"50";"2";"2";"2";"2000";"0.0285";"0";"0";"0";"0";"1.5913";"0.2533";"0.0279";"0.006";"0";"0";"0";"0";"0";"0";"0.6979";"1.5674";"0";"0.5201";"1e-04";"2e-04";"0";"0";"0";"0";"1.4711";"0";"0";"0";"0";"0"
"h-561530";"Z_1";"10";"product";"FALSE";"3";"1";"10";"3";"2000";"0.6812";"1.5361";"1.127";"0.5052";"0.8647";"5e-04";"1.4114";"0.7125";"0.1247";"1.5393";"1.5775";"1.3457";"1.0996";"0.781";"0.6649";"5e-04";"4e-04";"0.0011";"1.3626";"1.6419";"0.0726";"1.5789";"1.4051";"1.5299";"0.5446";"5e-04";"0.001";"0.0011";"1.3766";"1.5233";"0.001"
"h-750850";"Z_3";"3";"product";"FALSE";"20";"0.5";"0.5";"1";"2000";"0.0028";"0.2505";"0";"0.0042";"0";"0.4978";"0";"0.0028";"0";"0";"0.2661";"0";"0";"0";"0";"0";"0.49";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"j-400798";"Z_3";"20";"sum";"TRUE";"5";"0.1";"0.2";"3";"2000";"0.3133";"0.2205";"0.3617";"0.2373";"0.5933";"0.6424";"0.4754";"0.2785";"0.6028";"0.5221";"0.2029";"0.6577";"0.3618";"0.9295";"1.0549";"0.2378";"0.595";"0.9359";"0.4788";"0.8095";"0.9735";"0.5231";"0.9821";"0.887";"0.7306";"0.2374";"0.718";"0.5108";"0.6477";"0.844";"0.5235"
"l-294393";"Z_6";"50";"sum";"TRUE";"20";"5";"2";"2";"2000";"0";"0";"1.3887";"0";"0";"0";"1.4165";"0";"0";"1.3841";"0";"0";"1.6835";"0.8293";"0";"1.44";"0";"0";"1.6852";"0.8219";"0";"1.6834";"0.8236";"0";"0.8759";"1.6852";"0.8324";"0";"0.9098";"0.8814";"0.9106"
"r-830037";"Z_3";"20";"sum";"TRUE";"3";"5";"0";"2";"2000";"1.4576";"1.3976";"1.3956";"1.6217";"1.4401";"0.3017";"1.7722";"1.4438";"1.5668";"1.5712";"1.5132";"0.7042";"1.4099";"1.4891";"0.9528";"1.2985";"0.278";"0.5163";"1.7739";"1.9838";"1.005";"1.5362";"1.2901";"0.8559";"1.4229";"1.2453";"1.1149";"1.0946";"1.4369";"1.2985";"1.5581"
"z-378993";"Z_5";"50";"sum";"TRUE";"100";"10";"2";"3";"2000";"0.3385";"0.3369";"0.3814";"0.3864";"1.5568";"0.3666";"0.3081";"0.3763";"1.5469";"0.3278";"0.3694";"1.619";"0.3965";"1.668";"1.496";"0.3243";"0.3935";"1.6228";"0.3525";"1.6764";"1.4925";"0.3491";"1.6795";"1.4987";"1.6245";"0.3452";"1.677";"1.4987";"1.4894";"1.5535";"1.5303"
"d-701542";"Z_6";"20";"product";"TRUE";"3";"0";"0.1";"4";"2000";"1.9388";"1.9446";"1.9523";"1.92";"1.7141";"1.9259";"1.9396";"1.8738";"1.6559";"1.9388";"1.9393";"1.72";"1.9403";"1.7413";"1.4502";"1.9261";"1.8938";"1.6552";"1.8939";"1.6835";"1.338";"1.9628";"1.7505";"1.5013";"1.4611";"1.9199";"1.6927";"1.3871";"1.3456";"1.5205";"1.4094"
"v-700858";"Z_2";"3";"sum";"FALSE";"100";"10";"5";"3";"2000";"1.9599";"0.0442";"0.0197";"0.0102";"0.0214";"0.4606";"1.395";"1.9528";"1.4859";"0.0436";"0.0432";"0.0438";"0.0204";"0.0191";"0.0275";"0.441";"0.4555";"0.4545";"1.3958";"1.3781";"1.455";"0.0427";"0.0431";"0.0427";"0.0208";"0.4541";"0.4533";"0.4677";"1.3604";"0.0422";"0.4664"
"x-732649";"Z_1";"3";"product";"FALSE";"10";"2";"10";"3";"2000";"0.8311";"0.6719";"0.5976";"0.6472";"0.6692";"0.6814";"0.1043";"0.8098";"0.0874";"0.6847";"0.6853";"0.6275";"0.6141";"0.6025";"0.6647";"0.6924";"0.6533";"0.6122";"0.0902";"0.0149";"0.0938";"0.698";"0.6508";"0.585";"0.6212";"0.6832";"0.6186";"0.5871";"0.0149";"0.5955";"0.5927"
"i-634741";"Z_6";"20";"product";"TRUE";"5";"0.2";"0.2";"2";"2000";"7e-04";"0.0079";"0.071";"0.0318";"0.0112";"0.0279";"0.0772";"0.0175";"0.0068";"0.0771";"0.0835";"0.1479";"0.5163";"1.147";"0.3758";"0.0794";"0.0725";"0.2959";"0.4633";"1.1124";"0.2975";"0.5341";"1.3246";"1.0696";"1.8716";"0.5045";"1.1728";"1.0067";"1.8624";"1.8863";"1.907"
"k-531591";"Z_5";"100";"product";"TRUE";"50";"0.2";"0";"2";"2000";"0.329";"0.2406";"0.3189";"0.2961";"0.3041";"0.2583";"0.3447";"0.3169";"0.3365";"0.2643";"0.2305";"0.2236";"0.3131";"0.4052";"0.4001";"0.2693";"0.2452";"0.2709";"0.3306";"0.4082";"0.4277";"0.2533";"0.394";"0.299";"0.8098";"0.2596";"0.4093";"0.3515";"0.8036";"0.6719";"0.6607"
"k-436772";"Z_4";"100";"product";"FALSE";"100";"10";"1";"2";"2000";"0.0013";"0.0012";"0.0255";"0.001";"0.0325";"0.0012";"0.0266";"0.0012";"0.0322";"0.0243";"0.0011";"0.0308";"0.0259";"0.018";"0.0355";"0.0236";"0.0012";"0.0282";"0.0274";"0.0187";"0.0344";"0.0218";"0.0173";"0.0268";"0.0181";"0.0241";"0.0166";"0.0304";"0.0214";"0.0147";"0.0174"
"d-577704";"Z_3";"3";"sum";"FALSE";"10";"0.1";"0";"1";"2000";"0.9379";"0.5209";"0.2479";"1.347";"0";"1.214";"0.1977";"0.9702";"0";"0.3298";"0.5254";"0";"0.2489";"1e-04";"0";"0.7077";"1.2124";"0";"0.1974";"0.0028";"0";"0.3263";"0";"0";"0";"0.685";"0.1928";"0";"0";"0";"2e-04"
"z-343849";"Z_6";"100";"sum";"FALSE";"50";"0";"10";"2";"2000";"0";"0.0589";"0.1881";"0";"0";"0.0148";"0.2608";"0";"0";"0.189";"0.0449";"0.0304";"0.0799";"0.3855";"0";"0.2668";"0.0103";"0.0508";"0.1236";"0.4932";"0";"0.0793";"0.3868";"0.0261";"0.4531";"0.1207";"0.4934";"0.023";"0.6149";"0.4464";"0.6049"
"j-986649";"Z_1";"50";"sum";"TRUE";"2";"5";"1";"4";"2000";"0.6796";"0.7145";"0.7128";"0.6465";"0.6874";"0.7227";"0.7358";"0.6551";"0.6921";"0.761";"0.6713";"0.7216";"0.7151";"0.7403";"0.6576";"0.7565";"0.6724";"0.7364";"0.7108";"0.7542";"0.6667";"0.7298";"0.7582";"0.6838";"0.7086";"0.7259";"0.7719";"0.698";"0.721";"0.7325";"0.7497"
"m-670546";"Z_4";"50";"sum";"TRUE";"100";"0";"0";"2";"2000";"1.8448";"1.9199";"1.5756";"1.8179";"1.2855";"1.9518";"1.5613";"1.8301";"1.281";"1.5902";"1.9065";"1.2911";"1.6199";"1.7748";"1.2553";"1.5944";"1.9382";"1.3009";"1.6179";"1.7815";"1.2892";"1.6312";"1.7804";"1.4714";"1.8111";"1.6411";"1.7948";"1.3821";"1.8039";"1.8232";"1.8462"
"n-644504";"Z_1";"100";"product";"FALSE";"10";"0.1";"1";"1";"2000";"0";"0";"0";"0.0875";"0";"8e-04";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8e-04";"8e-04";"8e-04";"0";"0";"0";"0";"0";"0";"0";"8e-04";"7e-04";"8e-04";"0";"0";"7e-04"
"d-192725";"Z_4";"50";"sum";"FALSE";"50";"0.1";"1";"3";"2000";"0.3807";"1.3531";"0.8419";"0.2491";"0";"0.1197";"0.8432";"0.385";"0";"0.845";"1.365";"0";"0.8396";"0.0011";"0";"0.8687";"0.1169";"0";"0.8416";"0.0011";"0";"0.8493";"0.0012";"0";"0";"0.858";"0.0012";"0";"0";"0";"0"
"c-582585";"Z_2";"100";"product";"TRUE";"20";"0.1";"0.5";"3";"2000";"0.0942";"0.3224";"0.4848";"0.4072";"0.4093";"0.304";"0.3325";"0.0945";"0.2422";"0.2907";"0.3229";"0.284";"0.4818";"0.4136";"0.4718";"0.3076";"0.277";"0.3052";"0.3214";"0.3452";"0.2824";"0.2908";"0.2942";"0.2778";"0.5327";"0.2805";"0.3204";"0.2772";"0.3013";"0.2999";"0.2906"
"s-726203";"Z_5";"100";"sum";"TRUE";"10";"0.2";"0";"4";"2000";"0.2031";"0.2056";"0.202";"0.201";"0.2299";"0.2048";"0.2017";"0.2023";"0.2307";"0.2049";"0.203";"0.2332";"0.1996";"0.228";"0.2255";"0.2045";"0.2038";"0.2332";"0.201";"0.229";"0.2267";"0.2025";"0.2321";"0.2286";"0.2237";"0.2036";"0.2323";"0.229";"0.2249";"0.2275";"0.2282"
"r-972584";"Z_3";"20";"product";"TRUE";"20";"0";"0";"2";"2000";"0.0872";"0.0302";"0.0475";"0.0449";"0.238";"0.0743";"0.074";"0.087";"0.2312";"0.0235";"0.0299";"0.1273";"0.0516";"0.4605";"0.2681";"0.0549";"0.0692";"0.1948";"0.0784";"0.3322";"0.3117";"0.0244";"0.3191";"0.0933";"0.6316";"0.0535";"0.2374";"0.3793";"0.4963";"0.3044";"0.5916"
"y-124806";"Z_3";"20";"product";"FALSE";"2";"0.5";"5";"1";"2000";"0";"0";"0";"0";"0";"0.2698";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.199";"0.2117";"0.0282";"0";"0";"0";"0";"0";"0";"0";"0.2112";"0.0033";"0.1487";"0";"0";"0.0032"
"o-629553";"Z_3";"100";"sum";"TRUE";"20";"0.5";"5";"4";"2000";"1.3677";"1.1878";"1.4521";"1.4485";"1.389";"1.1975";"1.4615";"1.4526";"1.4003";"1.3101";"1.2511";"1.2052";"1.5139";"1.475";"1.4718";"1.3265";"1.2603";"1.2128";"1.5199";"1.4836";"1.4787";"1.3635";"1.3203";"1.2612";"1.5311";"1.3746";"1.3346";"1.2698";"1.5375";"1.3708";"1.3806"
"u-645170";"Z_2";"3";"sum";"TRUE";"5";"10";"0";"1";"2000";"1.15";"0.2903";"0.4588";"1.1598";"0.3884";"0.1775";"0.698";"1.1407";"0.7346";"0.3125";"0.2742";"0.2981";"0.4239";"0.3345";"0.174";"0.1722";"0.1693";"0.1247";"0.6547";"0.7676";"0.3747";"0.2927";"0.302";"0.3133";"0.1736";"0.1704";"0.1168";"0.1317";"0.3931";"0.3122";"0.1203"
"q-996146";"Z_1";"2";"product";"TRUE";"2";"2";"2";"2";"2000";"1.6751";"1.6915";"0.3566";"0.3394";"1e-04";"1.2367";"1.6625";"1.733";"3e-04";"1.6948";"1.6933";"1.3777";"0.3541";"1e-04";"0";"1.254";"1.257";"0.596";"1.6541";"4e-04";"8e-04";"1.6963";"1.4313";"1.7347";"0";"1.2744";"0.5635";"0.5781";"1e-04";"1.7429";"0.5766"
"k-566610";"Z_6";"2";"sum";"TRUE";"10";"5";"0";"2";"2000";"0.4684";"0.2774";"0.3853";"0.3861";"0.6452";"0.4504";"0.4084";"0.4213";"0.7864";"0.4638";"0.2922";"0.3392";"0.69";"0.54";"0.9393";"0.4563";"0.3169";"0.588";"0.7834";"0.5653";"1.1219";"0.6419";"0.6044";"0.5361";"0.9471";"0.6592";"0.6135";"0.9157";"0.9996";"0.9073";"0.9421"
"w-567799";"Z_4";"5";"sum";"FALSE";"20";"1";"0.2";"1";"2000";"0";"0";"0.2552";"0";"3e-04";"0";"0.2532";"0";"3e-04";"0.2567";"0";"3e-04";"0.2328";"0";"0";"0.2664";"0";"2e-04";"0.2302";"0";"0";"0.235";"0";"0";"0";"0.2441";"0";"0";"0";"0";"0"
"z-534261";"Z_1";"10";"sum";"FALSE";"5";"10";"0";"3";"2000";"0";"1.4457";"1.8842";"1.4638";"1.9786";"0.002";"3e-04";"0";"8e-04";"1.4866";"1.4471";"1.4914";"1.8842";"1.9798";"1.9922";"0.002";"0.002";"0.0021";"4e-04";"7e-04";"8e-04";"1.4777";"1.4932";"1.5048";"1.9921";"0.0019";"0.0019";"0.0021";"8e-04";"1.4922";"0.002"
"z-373584";"Z_3";"10";"sum";"FALSE";"5";"5";"2";"2";"2000";"0.047";"0";"0";"0";"0";"0.5098";"0.263";"0.0489";"0.032";"0";"0";"0";"0";"0";"0";"0.4488";"0.5136";"5e-04";"0.265";"0.0042";"0.0066";"0";"0";"0";"0";"0.4476";"0";"1e-04";"8e-04";"0";"0"
"m-261507";"Z_6";"3";"product";"TRUE";"10";"2";"0";"1";"2000";"0.6931";"0.5612";"0.6845";"0.7072";"1.2491";"0.2858";"0.7152";"0.6781";"1.2446";"0.7009";"0.4603";"0.6876";"0.3002";"0.9353";"0.7811";"0.7862";"0.3651";"1.5352";"0.2968";"0.7767";"0.7715";"0.3019";"1.0008";"0.5719";"0.6369";"0.3686";"0.7975";"0.4607";"0.6663";"0.71";"0.7785"
"j-912971";"Z_2";"3";"sum";"TRUE";"100";"0";"0";"4";"2000";"0.826";"0.6546";"0.8301";"0.8018";"0.8024";"0.6572";"0.8372";"0.8085";"0.8156";"0.6412";"0.6413";"0.6417";"0.8045";"0.8181";"0.7838";"0.6371";"0.6426";"0.6442";"0.8114";"0.8282";"0.7964";"0.6272";"0.6266";"0.6276";"0.7941";"0.6239";"0.6239";"0.6306";"0.8034";"0.6131";"0.6112"
"u-218379";"Z_1";"10";"sum";"TRUE";"5";"2";"5";"2";"2000";"0.8993";"0.7494";"1.337";"1.2492";"0.4925";"0.7437";"0.984";"0.864";"0.3703";"0.7167";"0.784";"0.7456";"1.3401";"0.3626";"0.3336";"0.6708";"0.8583";"0.7386";"0.9386";"0.2362";"0.2507";"0.7675";"0.6977";"0.7761";"0.2059";"0.7173";"0.658";"0.7761";"0.143";"0.7367";"0.7025"
"b-612095";"Z_1";"5";"sum";"TRUE";"20";"10";"10";"2";"2000";"0.52";"5e-04";"0.1612";"0.4535";"0.0648";"0.6557";"0.345";"0.4733";"1.1132";"5e-04";"5e-04";"4e-04";"0.1639";"0.0591";"0.047";"0.6487";"0.6926";"0.92";"0.3398";"1.148";"1.1621";"5e-04";"4e-04";"4e-04";"0.0402";"0.6815";"0.9384";"0.9488";"1.1846";"5e-04";"0.9944"
"i-519647";"Z_6";"100";"sum";"FALSE";"50";"1";"2";"1";"2000";"0";"0";"0";"0";"0.6332";"0";"0";"0";"0.7342";"0";"0";"9e-04";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.5513";"0";"0";"0";"1.1681";"0.8587";"1.2056"
"p-887824";"Z_2";"100";"sum";"TRUE";"10";"0";"2";"2";"2000";"1.6294";"0";"0";"0";"0";"0.0384";"0.6524";"1.6649";"0.5406";"0";"1e-04";"0";"0";"0";"0";"0.0383";"0.0408";"0.0373";"0.6703";"0.6661";"0.3694";"0";"0";"1e-04";"0";"0.0408";"0.0381";"0.0407";"0.4531";"0";"0.0411"
"y-509296";"Z_6";"100";"sum";"TRUE";"2";"1";"1";"1";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.6912";"0";"0";"0";"0.6959";"0.6893";"0.7086"
"c-691623";"Z_5";"20";"product";"FALSE";"20";"10";"0.5";"4";"2000";"0.4601";"0.458";"0.4513";"0.4794";"0.0066";"0.4622";"0.4473";"0.4823";"0.497";"0.4566";"0.4721";"0.4855";"0.4824";"0.4781";"0.5195";"0.4614";"0.4757";"0.4895";"0.4843";"0.4746";"0.5212";"0.4727";"0.4851";"0.5097";"0.5214";"0.4751";"0.4885";"0.5121";"0.5221";"0.5052";"0.5064"
"o-808911";"Z_3";"2";"product";"TRUE";"20";"0";"0.5";"1";"2000";"0.8985";"0.2208";"0.8831";"0.9432";"0.4915";"0.53";"0.8655";"0.8948";"0.4968";"0.3611";"0.2196";"0.3472";"0.8284";"1.0364";"1.4732";"0.8435";"0.5255";"0.1333";"0.8175";"1.0295";"1.4778";"0.3709";"0.7114";"1.0916";"1.6834";"0.8368";"0.4739";"0.6767";"1.6816";"1.3803";"1.5677"
"b-745547";"Z_6";"50";"sum";"TRUE";"5";"0.2";"5";"4";"2000";"1.1511";"0.9803";"1.0347";"0.0539";"1.072";"1.1539";"1.1741";"0.0771";"1.2321";"1.0424";"0.0551";"1.0796";"0.0604";"1.1122";"0.062";"1.1776";"0.0801";"1.2403";"0.0854";"1.2423";"0.0913";"0.0609";"1.1221";"0.0644";"0.0692";"0.0879";"1.2471";"0.0933";"0.1001";"0.071";"0.102"
"g-748510";"Z_3";"5";"product";"FALSE";"2";"0.2";"0";"4";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"o-807971";"Z_4";"10";"product";"TRUE";"100";"0.5";"0";"1";"2000";"1.3498";"0.6628";"0.8688";"1.3612";"1.1543";"1.3654";"0.8131";"1.3457";"1.1669";"0.9194";"0.6473";"1.3517";"0.8462";"1.0957";"0.8613";"0.8915";"1.3325";"1.6565";"0.7885";"1.0537";"0.8604";"0.8961";"1.1373";"0.875";"0.7446";"0.8679";"1.0691";"0.8773";"0.7436";"0.7718";"0.8126"
"s-704232";"Z_6";"3";"product";"FALSE";"3";"0.5";"0.5";"2";"2000";"1.039";"1.0883";"1.2566";"0.2089";"0.3403";"0.8374";"1.2134";"0.2566";"0.5967";"1.2028";"0.2755";"0.5103";"0.7927";"1.7445";"0.1489";"1.1316";"0.2284";"0.4073";"0.795";"1.7391";"0.1323";"0.8041";"1.6459";"0.1502";"0.4005";"0.8053";"1.6423";"0.0769";"0.399";"0.3244";"0.3222"
"g-430573";"Z_2";"3";"sum";"TRUE";"2";"2";"2";"3";"2000";"0.4796";"0";"0";"0";"0";"4e-04";"0.2207";"0.4572";"0.6183";"0";"0";"0";"0";"0";"0";"0.0015";"0.0395";"0.0154";"0.37";"1.0517";"1.1388";"0";"0";"0";"0";"0.0619";"0.0807";"0.1207";"1.0459";"0";"0.2432"
"p-541893";"Z_4";"2";"sum";"TRUE";"10";"0";"0.2";"3";"2000";"1.8961";"1.7738";"1.9536";"1.8906";"1.9558";"1.9626";"1.9401";"1.9137";"1.9624";"1.9532";"1.8145";"1.9558";"1.9656";"1.9483";"1.8023";"1.9321";"1.9773";"1.9652";"1.9558";"1.9611";"1.8045";"1.9654";"1.9489";"1.805";"1.7988";"1.949";"1.9688";"1.8196";"1.7994";"1.8027";"1.8184"
"u-244584";"Z_4";"10";"sum";"FALSE";"50";"0.2";"0";"4";"2000";"0.5417";"0.5248";"0.5327";"0.537";"0.4684";"0.5326";"0.5364";"0.541";"0.4734";"0.5238";"0.5261";"0.5017";"0.5437";"0.4646";"0.4656";"0.5254";"0.5312";"0.5037";"0.5524";"0.4713";"0.4734";"0.5743";"0.5051";"0.5065";"0.4714";"0.5389";"0.5071";"0.4655";"0.478";"0.515";"0.5225"
"h-258804";"Z_3";"20";"product";"TRUE";"5";"0.2";"5";"1";"2000";"0";"1.1771";"0";"0";"0";"1.6427";"0";"0";"0";"0.8896";"1.1517";"0.7855";"0";"0.3199";"0";"1.5684";"1.6385";"1.3434";"0";"0.3324";"0";"0.9489";"0.4506";"0.6885";"0.5626";"1.6143";"0.8785";"1.3444";"0.5527";"0.2878";"0.2045"
