"ID";"target";"eta_df";"multiplic";"shift";"epsilon_df";"meanshift";"strength";"F_id";"N";"pvSet_1";"pvSet_2";"pvSet_3";"pvSet_4";"pvSet_5";"pvSet_6";"pvSet_7";"pvSet_8";"pvSet_9";"pvSet_10";"pvSet_11";"pvSet_12";"pvSet_13";"pvSet_14";"pvSet_15";"pvSet_16";"pvSet_17";"pvSet_18";"pvSet_19";"pvSet_20";"pvSet_21";"pvSet_22";"pvSet_23";"pvSet_24";"pvSet_25";"pvSet_26";"pvSet_27";"pvSet_28";"pvSet_29";"pvSet_30";"pvSet_31"
"x-897296";"Z_5";"5";"product";"TRUE";"5";"0.2";"2";"log";"200";"0.9706";"0.9567";"0.9023";"0.9398";"0.7066";"0.9463";"0.9601";"0.9762";"0.4129";"0.9446";"0.9632";"0.5411";"0.9176";"0.6499";"0.6985";"0.9503";"0.9817";"0.4126";"0.9841";"0.7286";"0.5069";"0.9568";"0.7048";"0.5444";"0.6125";"0.9724";"0.7204";"0.5099";"0.7099";"0.6687";"0.7113"
"n-693946";"Z_6";"10";"sum";"FALSE";"10";"5";"0.1";"cubic";"200";"6e-04";"0";"0.0799";"0.0626";"2e-04";"0";"0";"0.0011";"0.0023";"0";"0";"0";"0.0828";"0.0042";"0.0028";"0";"0";"0";"0.0115";"1e-04";"0.0011";"0";"0";"0";"2e-04";"2e-04";"0";"0";"0";"0";"0"
"t-136145";"Z_5";"20";"product";"TRUE";"20";"1";"0.1";"square";"200";"0.7273";"0.4248";"0.4468";"0.9041";"0.8033";"0.5445";"0.8143";"1.3326";"0.584";"0.4734";"1.0236";"1.0523";"0.9749";"0.1929";"0.735";"0.6052";"1.1197";"0.9564";"1.464";"0.1128";"0.6313";"1.1296";"0.2369";"1.2013";"0.0906";"1.1991";"0.2325";"0.8415";"0.0754";"0.22";"0.2255"
"x-589494";"Z_1";"5";"sum";"TRUE";"5";"5";"0.5";"cubic";"200";"0.0435";"0.2137";"0.9425";"0.3789";"0.3914";"0.0436";"0.3677";"0.0506";"0.4122";"0.2137";"0.2703";"0.7163";"0.9168";"0.7199";"0.4011";"0.4521";"0.0507";"0.155";"0.2854";"0.3131";"0.4146";"0.229";"0.3234";"0.6876";"0.6947";"0.3939";"0.2476";"0.1579";"0.3196";"0.3178";"0.2289"
"n-834780";"Z_1";"50";"product";"FALSE";"50";"5";"5";"cubic";"200";"0.0823";"0.0023";"0.0589";"0.03";"0.0507";"0.0383";"0.0702";"0.0829";"0.0713";"0.0612";"0.0022";"0.0646";"0.0602";"0.0589";"0.0528";"0.0681";"0.0758";"0.073";"0.0893";"0.0687";"0.09";"0.0621";"0.0221";"0.0646";"0.0589";"0.0861";"0.0317";"0.0913";"0.0848";"0.0221";"0.0436"
"x-144275";"Z_3";"50";"sum";"TRUE";"50";"0.5";"0.1";"cubic";"200";"0.1014";"1.2187";"0.2344";"1.2273";"0.478";"1.9107";"0.031";"0.0894";"0.3558";"1.6613";"1.3457";"1.0626";"0.2377";"3e-04";"0.4889";"1.67";"1.7728";"0.015";"0.0376";"0.0115";"0.3508";"1.5928";"0.0051";"0.9366";"5e-04";"1.916";"0.0097";"0.0148";"0.0132";"0.0048";"0.007"
"d-690890";"Z_2";"5";"product";"FALSE";"5";"0.5";"0.1";"softplus";"200";"1.0931";"0";"0";"0";"0";"0.1051";"1.6145";"1.145";"0.165";"0";"0";"0";"0";"0";"0";"0.097";"0.1418";"0.0803";"1.5817";"1.1275";"0.0223";"0";"0";"0";"0";"0.1521";"0.0848";"0.1051";"0.1319";"0";"0.1138"
"k-835191";"Z_5";"3";"product";"TRUE";"3";"0.2";"2";"cubic";"200";"1.0875";"0.9417";"1.0126";"0.992";"1.0549";"0.9219";"0.9355";"1.0253";"1.2015";"0.992";"0.992";"1.0336";"1.0126";"1.0126";"0.9716";"1.0155";"1.0801";"0.9915";"0.9678";"1.1109";"1.0801";"0.992";"1.0023";"0.9716";"0.992";"0.7315";"1.0351";"1.0801";"1.1897";"0.9616";"0.9129"
"b-960359";"Z_3";"5";"sum";"FALSE";"5";"0";"0";"square";"100";"0.814";"0.7882";"0.7883";"0.7937";"0.4596";"0.1931";"0.7858";"0.7616";"1.0602";"0.779";"0.78";"0.8858";"0.7747";"0.8";"1.0282";"0.1931";"0.1741";"0.3755";"0.7377";"0.7913";"0.9054";"0.7637";"1.0597";"1.1592";"0.9967";"0.1741";"0.3923";"1.3563";"0.876";"1.0282";"1.3726"
"c-186820";"Z_6";"5";"sum";"FALSE";"5";"2";"10";"softplus";"100";"0";"0";"1.3326";"0";"0";"0";"0.5221";"0";"0";"1.3182";"0";"0";"1.3699";"0.3623";"0";"0.5246";"0";"0";"0.5229";"0.4134";"0";"0.7164";"0.4151";"0";"0.35";"0.5251";"0.3451";"0";"0.3797";"0.3913";"0.3333"
"o-822155";"Z_2";"2";"sum";"FALSE";"2";"0.2";"1";"square";"100";"1.5825";"0.0078";"0.0075";"0.0755";"0.1157";"1.4749";"1.3526";"1.0907";"1.314";"0.0078";"0.0769";"0.1187";"0.0966";"0.1404";"0.119";"1.2431";"1.0283";"1.2148";"0.9804";"1.1572";"1.073";"0.0991";"0.144";"0.1223";"0.1472";"0.9522";"1.1112";"1.0162";"1.0174";"0.1512";"0.9913"
"v-627706";"Z_5";"20";"product";"TRUE";"20";"0.5";"10";"log";"100";"1.5936";"1.5902";"1.5916";"1.7003";"0.4824";"1.576";"1.5533";"1.7112";"0.0054";"1.5551";"1.65";"0.0167";"1.8054";"2e-04";"0.0174";"1.5551";"1.7549";"0.0023";"1.6429";"2e-04";"0.0073";"1.7792";"3e-04";"0.009";"2e-04";"1.7862";"2e-04";"0.004";"3e-04";"4e-04";"4e-04"
"k-165925";"Z_2";"2";"sum";"TRUE";"2";"1";"2";"cubic";"100";"2e-04";"0.0052";"0.0059";"0.3351";"0";"0.8535";"1.3661";"4e-04";"2e-04";"0.0714";"0.0069";"4e-04";"0.2342";"0";"0";"1.3658";"0.8957";"0.0512";"1.3661";"2e-04";"2e-04";"0.0753";"4e-04";"4e-04";"0";"1.3658";"0.0512";"0.0471";"2e-04";"4e-04";"0.0471"
"t-370850";"Z_3";"5";"sum";"TRUE";"5";"0.2";"2";"cubic";"100";"0.0014";"0.0015";"0.0197";"0.2976";"0.0198";"2e-04";"0.0295";"0.0019";"0.0242";"0.0627";"0.0053";"0";"0.0478";"0.0016";"0.0245";"0.9165";"6e-04";"0.0018";"0.032";"0.0026";"0.0266";"0.0611";"3e-04";"1e-04";"0.0023";"0.7259";"0.002";"0.0018";"0.0025";"4e-04";"0.002"
"j-549857";"Z_5";"2";"sum";"TRUE";"2";"2";"0";"square";"100";"0.0121";"0.016";"0.0141";"0.0129";"0.1062";"0.015";"0.0096";"0.011";"0.1115";"0.015";"0.0133";"0.0831";"0.0125";"0.0057";"0.1041";"0.0106";"0.0125";"0.1011";"0.007";"0.0058";"0.1039";"0.0133";"0.0051";"0.0837";"0.0055";"0.0093";"0.0055";"0.0893";"0.0053";"0.0049";"0.005"
"x-873560";"Z_6";"5";"product";"TRUE";"5";"0";"0.5";"log";"100";"1.5415";"1.3821";"1.9647";"1.6775";"1.3131";"1.9085";"1.7516";"1.9518";"0.8672";"1.7266";"1.9828";"0.175";"1.9035";"0.4469";"1.4401";"1.6847";"1.8711";"0.4728";"1.7036";"0.2577";"1.7086";"1.5602";"0.0636";"0.8007";"0.4327";"1.6428";"0.0494";"1.5213";"0.3613";"0.1586";"0.1591"
"o-703317";"Z_6";"2";"sum";"FALSE";"2";"0.5";"5";"square";"100";"0.0073";"0";"2e-04";"0.005";"2e-04";"0.0158";"0.0011";"0.0056";"0.0033";"1e-04";"0.0052";"2e-04";"0";"0.0199";"0";"2e-04";"0.0058";"0.0061";"1e-04";"0.0209";"0.001";"0";"0.0197";"0";"2e-04";"1e-04";"0.0107";"0.0011";"0.7831";"2e-04";"0.8831"
"i-793289";"Z_1";"100";"product";"FALSE";"100";"2";"5";"square";"100";"0.0423";"0.5638";"0.2597";"0.5629";"0.5935";"0.0816";"0.0266";"0.0983";"0.0588";"0.2482";"0.5653";"0.5942";"0.2623";"0.2956";"0.5913";"0.0184";"0.0692";"0.0572";"0.0194";"0.0125";"0.0391";"0.2438";"0.2945";"0.5934";"0.2979";"0.0037";"0.0088";"0.0257";"0.0036";"0.2863";"0.0023"
"c-319840";"Z_4";"100";"product";"FALSE";"100";"5";"1";"log";"100";"0.0011";"0.0011";"0.611";"0.0011";"0.5076";"0.0011";"0.9257";"0.0011";"0.422";"0.9174";"0.0011";"0.7687";"0.6261";"0.6122";"0.0449";"0.9542";"0.0011";"0.1915";"0.9282";"0.9019";"0.2389";"0.9194";"0.8937";"0.2023";"0.6299";"0.9555";"0.9395";"0.2039";"0.5695";"0.6287";"0.6327"
"a-616032";"Z_1";"5";"product";"TRUE";"5";"1";"0.2";"log";"100";"0.776";"0.7543";"1.2523";"0.3644";"0.1286";"0.6975";"0.5035";"0.7543";"1.7524";"0.4669";"0.3791";"0.4669";"1.5148";"0.8922";"0.1447";"0.4529";"0.6489";"1.0308";"0.5248";"0.2372";"0.9734";"0.3342";"0.2665";"0.4041";"0.5451";"0.3785";"0.8614";"1.1769";"0.4978";"0.3379";"0.9777"
"a-406213";"Z_3";"20";"product";"TRUE";"20";"1";"10";"square";"100";"0";"0";"0";"0";"0.7033";"0";"0";"0";"0.0055";"0";"0";"0.0667";"0";"3e-04";"0.745";"0";"0";"0.085";"0";"3e-04";"0.4139";"0";"4e-04";"0.021";"0.0037";"0";"5e-04";"0.0212";"0.0033";"0.0039";"0.0033"
"s-449390";"Z_6";"50";"sum";"TRUE";"50";"0.1";"0.1";"softplus";"100";"0.2131";"0.3239";"0.3374";"0.0708";"0.6997";"0.3528";"0.32";"0.0732";"0.7941";"0.4207";"0.0817";"0.6143";"0.2563";"0.2868";"1.959";"0.3061";"0.155";"1.2253";"0.2455";"0.1549";"1.8313";"0.3165";"0.2484";"1.9489";"0.5466";"0.2798";"0.2346";"1.8842";"0.3213";"0.2288";"0.0907"
"j-226814";"Z_6";"5";"sum";"FALSE";"5";"10";"5";"log";"100";"0";"0";"0";"0.4158";"0";"0";"0";"0.2544";"0";"0";"0.2759";"0";"0.1919";"0";"1.0733";"0";"0.1932";"0";"0.2221";"0";"0.3793";"0.2208";"0";"0.8488";"0.1459";"0.2092";"0";"0.5183";"0.0627";"0.0698";"0.0576"
"q-134185";"Z_4";"2";"sum";"TRUE";"2";"0.1";"0.1";"cubic";"100";"0.1172";"0.583";"0.0062";"0.4374";"0.0059";"0.308";"0.2354";"0.1153";"0.0288";"0.2281";"0.5923";"0.1002";"0.007";"0.5533";"0.0062";"0.2809";"0.3125";"0.8434";"0.0878";"1.1358";"0.0288";"0.2683";"0.0336";"0.1006";"0.5571";"0.2753";"0.3943";"0.8382";"1.132";"0.0338";"0.3916"
"z-828201";"Z_6";"50";"product";"TRUE";"50";"0";"0.1";"log";"100";"0.9955";"0.442";"1.4342";"0.8032";"0.2381";"1.0785";"1.4744";"1.2894";"0.994";"1.4342";"1.0264";"0.3561";"1.102";"0.689";"0.6971";"1.4338";"1.3139";"1.6008";"1.2029";"0.6544";"1.6773";"1.2868";"0.8652";"0.3832";"0.893";"1.1521";"0.9147";"1.7158";"0.7932";"0.9275";"1.0785"
"i-589425";"Z_4";"5";"product";"FALSE";"5";"0.1";"0.2";"square";"100";"0.2011";"0.2632";"0.2192";"0.2088";"0.2146";"0.5153";"0.2124";"0.2053";"0.2095";"0.1212";"0.2551";"0.2312";"0.2228";"0.2186";"0.2222";"0.129";"0.4939";"0.4267";"0.2164";"0.211";"0.2173";"0.2687";"0.195";"0.2701";"0.2166";"0.0986";"0.0851";"0.3912";"0.2096";"0.2602";"0.0833"
"t-924761";"Z_5";"50";"sum";"TRUE";"50";"0.2";"0";"square";"100";"0.5997";"1.2515";"0.9676";"1.1507";"0.9741";"1.0375";"0.542";"0.606";"1.1253";"0.946";"1.2592";"0.9045";"0.9951";"0.9557";"0.9206";"1.0329";"0.9995";"1.3119";"0.5482";"0.9583";"0.9947";"0.9676";"0.9444";"0.895";"1.4999";"0.9973";"0.9457";"1.3572";"1.5982";"1.5847";"1.5874"
"d-567561";"Z_1";"20";"product";"TRUE";"20";"2";"0.2";"log";"100";"0.0153";"0.3671";"1.4681";"1.4566";"0.3174";"1e-04";"0.3415";"0.0404";"0.0028";"0.9593";"0.4331";"0.7679";"1.451";"1.8177";"0.1452";"0.002";"3e-04";"0.001";"0.2874";"0.1412";"9e-04";"0.8682";"1.2525";"0.9039";"0.7514";"0.0031";"0.0142";"0.0025";"0.0223";"1.0608";"0.0644"
"u-323613";"Z_6";"5";"product";"TRUE";"5";"0";"1";"log";"100";"0.0653";"0.0243";"0.0266";"0.0758";"0.126";"0.0544";"0.018";"0.0268";"5e-04";"0.0218";"0.0259";"0.0041";"0.0793";"7e-04";"8e-04";"0.0214";"0.0368";"1e-04";"0.0199";"0.1235";"1e-04";"0.0775";"0.0193";"1e-04";"0.3542";"0.023";"0.1304";"0.006";"0.9259";"0.0802";"1.9079"
"m-594642";"Z_3";"50";"sum";"FALSE";"50";"0";"0.2";"log";"100";"0.4923";"0";"0.5669";"0.0092";"1e-04";"0.2757";"1.181";"0.4397";"0.4904";"0.0643";"0";"0";"0.5423";"0.0948";"0";"1.0407";"0.3155";"0.1491";"1.2174";"1.4732";"0.3104";"0.0302";"0.0167";"0";"0.0103";"1.096";"0.7878";"0.0228";"1.4249";"0.0013";"0.6299"
"b-680058";"Z_6";"5";"sum";"FALSE";"5";"0";"0.1";"log";"100";"0";"1e-04";"0";"0";"0";"0";"0";"0";"0.061";"0";"0";"0.0076";"0";"0.591";"0.0013";"0";"0";"0.0943";"0";"0.5886";"0.0656";"0";"0.6201";"0.061";"0.4151";"0";"0.5796";"0.0666";"0.4549";"0.4207";"0.4711"
"z-306907";"Z_4";"2";"sum";"FALSE";"2";"5";"2";"softplus";"100";"0.0025";"0.0112";"0.1484";"0.2759";"0.274";"0.1602";"0.1321";"0.1663";"0.5641";"0.127";"0.1428";"0.354";"0.3034";"0.1542";"0.5429";"0.73";"0.324";"0.6933";"0.3561";"0.4044";"0.8027";"0.4591";"0.2228";"0.6769";"0.4761";"0.5709";"0.7678";"0.8477";"0.5014";"0.4488";"0.7682"
"z-512689";"Z_3";"10";"sum";"TRUE";"10";"1";"0";"softplus";"100";"0.2173";"0.0137";"0.3282";"0.2367";"0.7046";"0.3121";"0.1075";"0.2195";"0.7974";"0.3705";"0.0186";"0.0416";"0.2998";"0.9299";"0.442";"0.2415";"0.3003";"0.2888";"0.232";"0.9955";"0.3847";"0.3484";"0.1005";"0.5519";"0.1975";"0.5145";"0.4878";"0.4839";"0.277";"0.3232";"0.534"
"r-451841";"Z_1";"5";"sum";"TRUE";"5";"0.5";"2";"softplus";"100";"0.0016";"1.5978";"1.4506";"1.6997";"1.665";"0.029";"0.0079";"0.002";"0.0037";"1.4627";"1.6997";"1.7253";"1.613";"1.5388";"1.5918";"0.0249";"0.0222";"0.0137";"0.0021";"0.0035";"0.0039";"1.7218";"1.6108";"1.6344";"1.6344";"0.0227";"0.0162";"0.0114";"0.0027";"1.5379";"0.0151"
"t-752305";"Z_2";"10";"product";"FALSE";"10";"5";"1";"softplus";"100";"1.9806";"1.6194";"0.0013";"2e-04";"0.0022";"1.8649";"1.2498";"1.9831";"1.8795";"1.6311";"1.6068";"1.6348";"0.0013";"0.023";"0.0196";"1.7417";"1.7955";"1.8649";"1.2612";"1.4067";"0.3262";"1.6238";"1.6292";"1.6021";"0.0094";"1.6868";"1.6404";"1.8008";"1.7468";"1.6222";"1.7939"
"l-520315";"Z_3";"100";"product";"FALSE";"100";"0.5";"0.2";"softplus";"100";"0";"0";"0";"0";"0";"0.0596";"0.4849";"0";"0.0017";"0";"0";"0";"0";"0";"0";"0.0653";"0.0817";"0.5535";"0.4706";"0.2021";"0.0308";"0";"0";"0";"0";"0.0748";"0.5519";"0.6001";"0.0321";"0";"0.6611"
"x-401776";"Z_4";"3";"product";"FALSE";"3";"0.2";"0";"cubic";"100";"0.1792";"0.2549";"1.3651";"0.5352";"1.5892";"0.6992";"1.1";"0.1927";"0.1792";"1.1118";"0.2726";"0.1792";"0.6992";"1.6244";"0.6301";"1.0679";"0.6675";"0.1792";"0.2913";"0.207";"0.1792";"1.1391";"0.207";"0.1792";"0.6641";"1.1415";"0.207";"0.1792";"0.207";"0.207";"0.207"
"y-409722";"Z_5";"5";"sum";"TRUE";"5";"1";"10";"softplus";"100";"1.4533";"1.4739";"1.4966";"1.7319";"0.009";"1.4786";"1.1576";"1.5061";"0.0085";"1.2117";"1.5204";"0.0126";"1.5477";"0.0056";"0.0067";"1.1319";"1.5198";"0.0056";"1.205";"0.0197";"0.0054";"1.196";"0.0129";"0.01";"0.0069";"1.1344";"0.0132";"0.0105";"0.0202";"0.015";"0.0158"
"y-251125";"Z_4";"3";"sum";"FALSE";"3";"0";"0";"softplus";"100";"0.5716";"0.5917";"0.2282";"0.4043";"0.5022";"0.4326";"0.2174";"0.3644";"0.4691";"0.2257";"0.4028";"0.5002";"0.216";"0.0846";"0.277";"0.2165";"0.2732";"0.34";"0.2071";"0.0813";"0.1939";"0.2134";"0.0737";"0.2635";"0.0592";"0.2067";"0.0879";"0.2112";"0.0592";"0.0535";"0.0668"
"y-993854";"Z_6";"3";"product";"FALSE";"3";"0.1";"0.2";"softplus";"100";"0.1398";"0.1916";"0.3652";"0.015";"0.3844";"0.1801";"0.3704";"0.0139";"0.4926";"0.36";"0.0091";"0.3946";"0.1736";"0.8487";"0.0074";"0.37";"0.004";"0.0128";"0.2082";"0.7979";"0.0868";"0.2854";"0.8313";"0.0188";"0.8806";"0.373";"0.7403";"0.0109";"0.8147";"0.8664";"0.6902"
"a-566484";"Z_5";"5";"sum";"TRUE";"5";"10";"0.5";"log";"100";"1.2128";"1.3044";"1.3626";"1.5198";"0.0266";"1.1543";"1.404";"1.0305";"0.0048";"1.3874";"1.1688";"0.0062";"1.3764";"0.0162";"0.0018";"1.0952";"0.9536";"0.0028";"1.3534";"0.0162";"0.0011";"1.4031";"0.0155";"0.0016";"0.0048";"1.1119";"0.0155";"0.0011";"0.0047";"0.0042";"0.0055"
"g-728967";"Z_4";"100";"product";"TRUE";"100";"10";"0.5";"square";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"u-716817";"Z_3";"100";"product";"FALSE";"100";"10";"0.2";"softplus";"100";"0.007";"0";"0";"1e-04";"0";"4e-04";"0";"6e-04";"0.0136";"0";"0";"0";"0";"0";"0";"0.0014";"9e-04";"4e-04";"0";"2e-04";"0";"0";"0";"0";"0";"4e-04";"0.0011";"0.4611";"0";"0";"0.3973"
"g-675361";"Z_5";"20";"product";"TRUE";"20";"0";"0.1";"softplus";"100";"1.2604";"1.2516";"1.2051";"0.8434";"0.3354";"0.9655";"1.116";"0.7495";"0.3089";"1.1305";"0.7954";"0.1933";"0.8936";"0.4256";"0.3022";"1.1749";"0.9196";"0.2119";"0.8191";"0.3012";"0.1823";"0.9196";"0.3118";"0.2692";"0.553";"0.9328";"0.4411";"0.3022";"0.4754";"0.6451";"0.6336"
"c-274501";"Z_1";"10";"product";"TRUE";"10";"10";"5";"square";"100";"0.6442";"0.6229";"0.8275";"0.9477";"0.5326";"0.8261";"0.7146";"0.6538";"1.1514";"0.613";"0.5051";"0.4727";"0.9401";"0.5045";"0.5594";"0.8504";"0.658";"0.502";"0.6353";"0.8937";"1.0164";"0.6831";"0.6039";"0.5846";"0.4926";"0.8762";"0.2983";"0.385";"1.1199";"0.6252";"1.3459"
"f-146529";"Z_2";"10";"sum";"TRUE";"10";"0";"0.1";"cubic";"100";"1.5394";"1.0369";"1.1146";"0.8111";"1.0928";"0.4626";"1.1695";"1.6266";"0.5579";"1.105";"1.1988";"1.251";"1.1085";"1.1403";"1.098";"0.6451";"0.4626";"0.3881";"1.719";"0.4341";"0.6223";"1.251";"1.1094";"1.3516";"1.3537";"0.5377";"0.2531";"0.3631";"0.4087";"1.2113";"0.2426"
"b-239007";"Z_5";"5";"product";"TRUE";"5";"2";"0.2";"square";"100";"1.2924";"0.9542";"1.1961";"1.1685";"1.6877";"1.222";"1.5815";"1.3794";"1.5207";"1.4649";"1.2913";"1.8568";"1.2478";"1.4719";"1.0279";"1.5741";"1.3002";"1.347";"1.5967";"1.6017";"0.8981";"1.5551";"1.6825";"1.2049";"1.5968";"1.5504";"1.5388";"0.5545";"1.5487";"1.5977";"1.5975"
"m-601455";"Z_3";"100";"product";"FALSE";"100";"0.1";"1";"softplus";"100";"0";"0";"0";"0";"0";"0.0792";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.0939";"0.0878";"0.0719";"0";"0";"0";"0";"0";"0";"0";"0.1379";"0.0808";"0.0676";"0";"0";"0.1228"
"b-896893";"Z_2";"2";"sum";"FALSE";"2";"2";"1";"square";"100";"0.0043";"3e-04";"2e-04";"2e-04";"3e-04";"0.004";"0.0043";"0.0047";"0.0042";"4e-04";"3e-04";"4e-04";"2e-04";"3e-04";"2e-04";"0.004";"0.0044";"0.0051";"0.0046";"0.0054";"0.0045";"3e-04";"5e-04";"3e-04";"2e-04";"0.0044";"0.0051";"0.0044";"0.0045";"3e-04";"0.0044"
"m-593383";"Z_2";"100";"sum";"FALSE";"100";"0.5";"2";"softplus";"100";"0.2138";"3e-04";"2e-04";"8e-04";"1e-04";"0.1929";"0.2777";"0.5237";"0.1176";"3e-04";"0.002";"6e-04";"0.002";"4e-04";"0.0016";"0.1737";"0.1889";"0.1496";"0.5519";"0.1124";"0.1202";"0.0024";"0.0018";"0.0016";"0.0024";"0.1402";"0.1051";"0.2722";"0.3371";"0.0027";"0.2182"
"o-262117";"Z_5";"3";"product";"TRUE";"3";"0.5";"2";"cubic";"100";"0.5352";"0.5352";"0.5352";"0.5352";"0.5352";"0.5657";"0.5352";"0.5352";"0.5352";"0.5657";"0.5657";"0.5657";"0.5352";"0.5352";"0.5352";"0.6301";"0.6301";"0.6301";"0.5657";"0.5657";"0.5352";"0.5352";"0.5352";"0.5657";"0.5352";"0.5973";"0.5973";"0.6301";"0.5657";"0.5352";"0.5973"
"e-799902";"Z_4";"5";"sum";"FALSE";"5";"1";"0";"softplus";"100";"0.5142";"1.2554";"1.3831";"1.5115";"1.2625";"0.1477";"1.3101";"1.1171";"1.2179";"1.3645";"1.118";"1.2215";"0.9031";"1.3754";"0.8899";"0.9707";"0.5363";"0.2917";"0.9268";"1.2998";"1.2007";"0.7666";"1.3555";"0.9128";"0.9961";"0.6589";"1.2528";"0.7121";"0.9812";"0.8541";"0.7491"
"z-283954";"Z_6";"50";"sum";"TRUE";"50";"0";"1";"square";"100";"0.2942";"0.9539";"0.3516";"0.0746";"1.0828";"0.1031";"1.5002";"0.0301";"0.9177";"0.3748";"0.0242";"1.0386";"0.1948";"1.1276";"1.1228";"1.5535";"0.0327";"0.9074";"1.556";"1.1913";"0.8548";"0.1952";"1.1287";"1.0618";"0.5231";"1.4527";"1.1096";"0.8617";"0.5817";"0.5401";"0.8465"
"w-569220";"Z_1";"100";"sum";"FALSE";"100";"0.2";"10";"log";"100";"1.6247";"0";"0.2992";"0.2911";"1.2524";"1.7125";"1.584";"1.6418";"1.8894";"0.004";"0";"0";"0.2096";"0.2535";"0.2038";"1.6953";"1.7582";"1.5777";"1.7231";"1.8401";"1.9433";"0.0041";"0.0012";"0";"0.0646";"1.6713";"1.7087";"1.799";"1.809";"0.0016";"1.7797"
"z-452642";"Z_5";"2";"product";"TRUE";"2";"2";"1";"softplus";"100";"1.2901";"1.2468";"1.1312";"0.2906";"0.0376";"1.3386";"1.1585";"0.6654";"0.0392";"1.1339";"0.8612";"0.029";"0.6471";"0.7533";"0.3055";"1.1971";"0.8612";"0.026";"0.7231";"0.7533";"0.3493";"0.7951";"0.8958";"0.3493";"0.7431";"0.6291";"1.2413";"0.3981";"0.7636";"0.8499";"1.2117"
"q-578794";"Z_5";"20";"sum";"TRUE";"20";"0";"5";"square";"100";"1.786";"1.7014";"1.7733";"1.0808";"0.4735";"1.5087";"1.5259";"0.8913";"0.0958";"1.8208";"0.8267";"0.7047";"1.1482";"0.7421";"0.5709";"1.7183";"0.8556";"0.2489";"1.0282";"0.7314";"0.2012";"0.9097";"0.8744";"0.8559";"0.5068";"0.9362";"0.7194";"0.1319";"0.4834";"0.674";"0.5837"
"m-762006";"Z_5";"3";"product";"FALSE";"3";"1";"10";"square";"100";"0.6644";"0.8003";"0.6655";"0.6297";"0.6455";"0.8975";"0.6721";"0.638";"0.6581";"0.7816";"0.7684";"0.6265";"0.6487";"0.5614";"0.6244";"0.861";"0.8694";"0.6839";"0.6525";"0.5753";"0.4879";"0.7574";"0.5482";"0.5954";"0.5441";"0.8408";"0.6";"0.6244";"0.5614";"0.544";"0.5841"
