"ID";"target";"eta_df";"multiplic";"shift";"epsilon_df";"meanshift";"strength";"F_id";"N";"pvSet_1";"pvSet_2";"pvSet_3";"pvSet_4";"pvSet_5";"pvSet_6";"pvSet_7";"pvSet_8";"pvSet_9";"pvSet_10";"pvSet_11";"pvSet_12";"pvSet_13";"pvSet_14";"pvSet_15";"pvSet_16";"pvSet_17";"pvSet_18";"pvSet_19";"pvSet_20";"pvSet_21";"pvSet_22";"pvSet_23";"pvSet_24";"pvSet_25";"pvSet_26";"pvSet_27";"pvSet_28";"pvSet_29";"pvSet_30";"pvSet_31"
"z-486586";"Z_2";"3";"product";"TRUE";"3";"0.1";"1";"cubic";"2000";"7e-04";"0";"0";"0";"0";"5e-04";"5e-04";"7e-04";"5e-04";"0";"0";"0";"0";"0";"0";"6e-04";"5e-04";"6e-04";"5e-04";"6e-04";"5e-04";"0";"0";"0";"0";"6e-04";"6e-04";"6e-04";"6e-04";"0";"6e-04"
"s-517642";"Z_3";"3";"product";"TRUE";"3";"0.5";"0.2";"log";"2000";"1e-04";"0";"0";"0.2705";"0.039";"0.012";"0.0083";"1e-04";"2e-04";"0";"0";"1e-04";"0";"0";"0.0018";"0.2617";"0.012";"0.0144";"0.0083";"0.0062";"2e-04";"0";"0";"0";"0";"0.2652";"0.1539";"0.0065";"0.0013";"0";"0.0315"
"b-975748";"Z_4";"100";"sum";"FALSE";"100";"2";"1";"softplus";"2000";"0.055";"1e-04";"0.0774";"0.0237";"0.0018";"1e-04";"0.0114";"0.0566";"0.1123";"0.0674";"1e-04";"0";"0.0773";"0.1708";"0.0018";"0.0064";"1e-04";"0";"0.0114";"0.0245";"0.1123";"0.0673";"0.1447";"0";"0.1721";"0.0065";"0.0029";"0";"0.0246";"0.1459";"0.0029"
"z-545839";"Z_5";"10";"product";"TRUE";"10";"0.5";"0.2";"cubic";"2000";"0.3437";"0.3391";"0.3342";"0.3101";"0.2923";"0.3396";"0.334";"0.3126";"0.2965";"0.3343";"0.3204";"0.3113";"0.3656";"0.351";"0.328";"0.3336";"0.3148";"0.3051";"0.3578";"0.3452";"0.3252";"0.3621";"0.3464";"0.3233";"0.3333";"0.3785";"0.3558";"0.3245";"0.3307";"0.3351";"0.3438"
"s-887245";"Z_4";"5";"sum";"TRUE";"5";"0.2";"0.2";"cubic";"2000";"0.2108";"0.3359";"0";"0.0062";"0";"0.7712";"1e-04";"0.2115";"1e-04";"0.0023";"0.3755";"0.0816";"0";"0.1171";"0";"0.0253";"0.776";"0.0964";"1e-04";"0.8995";"1e-04";"0.0033";"0.9745";"0.082";"0.1845";"0.026";"1.1137";"0.098";"0.8999";"0.969";"1.1134"
"g-943532";"Z_6";"50";"sum";"FALSE";"50";"1";"0.5";"softplus";"2000";"0";"1e-04";"0";"1e-04";"0.0023";"0";"0";"1e-04";"0.0022";"0";"1e-04";"0.0023";"0";"9e-04";"0.0216";"0";"0";"0.0023";"0";"8e-04";"0.0166";"0";"9e-04";"0.0222";"6e-04";"0";"0.0011";"0.0125";"6e-04";"6e-04";"7e-04"
"i-445238";"Z_3";"3";"sum";"TRUE";"3";"5";"0.1";"softplus";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2e-04";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2e-04";"3e-04";"0";"0";"0";"1e-04"
"t-156139";"Z_1";"3";"sum";"TRUE";"3";"2";"0.2";"log";"2000";"0.2289";"0.0623";"0";"0.68";"0.8054";"1.6874";"0";"0.2316";"0.7092";"0.0691";"0.065";"0.0624";"0";"0";"1e-04";"0.1019";"1.6925";"1.7558";"0";"0";"0.9471";"0.0724";"0.0683";"0.0903";"0";"0.1037";"0.1226";"1.6688";"0";"0.0938";"0.1847"
"x-917122";"Z_2";"5";"sum";"FALSE";"5";"2";"2";"cubic";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"p-336431";"Z_3";"3";"product";"FALSE";"3";"0.5";"0.1";"log";"2000";"0";"0";"0";"0";"0";"0.008";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.6368";"0.0039";"0.0257";"0";"0";"0";"0";"0";"0";"0";"0.667";"0.5726";"0.0176";"0";"0";"0.2979"
"i-100215";"Z_1";"2";"product";"FALSE";"2";"0";"1";"log";"2000";"0";"0";"0";"0.7432";"0.0049";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"z-887127";"Z_4";"100";"product";"TRUE";"100";"0.5";"5";"softplus";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"n-885968";"Z_4";"5";"product";"TRUE";"5";"1";"10";"square";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"v-227871";"Z_6";"3";"product";"FALSE";"3";"0.1";"5";"log";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"j-855293";"Z_2";"10";"product";"TRUE";"10";"0.5";"2";"square";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"o-326390";"Z_5";"2";"product";"TRUE";"2";"0.2";"1";"square";"2000";"0.0355";"0.0339";"0.0295";"0.0372";"0.0248";"0.0365";"0.0305";"0.0387";"0.0257";"0.0292";"0.037";"0.0246";"0.0337";"0.0239";"0.0272";"0.0312";"0.0398";"0.0264";"0.0349";"0.0248";"0.0282";"0.0334";"0.0237";"0.027";"0.0258";"0.0357";"0.0255";"0.029";"0.0267";"0.0256";"0.0272"
"m-529590";"Z_4";"20";"sum";"TRUE";"20";"0.1";"5";"cubic";"2000";"0.0016";"0";"0.1259";"0.0692";"0.0143";"0";"0.074";"0.0016";"0.0312";"0.032";"0";"0";"0.0353";"0.0353";"0.0713";"0.0378";"0";"0";"0.0059";"0.0066";"0.0043";"8e-04";"0";"0";"0.0364";"0.0266";"0";"0";"0.0066";"0";"0"
"b-172498";"Z_1";"5";"sum";"TRUE";"5";"1";"10";"log";"2000";"0.0497";"1.0156";"1.3785";"1.7652";"0";"1.073";"0.0275";"0.052";"0";"1.5809";"1.0587";"1.2632";"1.3828";"0.1438";"0";"1.0726";"1.0737";"1.0653";"0.0278";"0.0055";"0";"1.5794";"1.5722";"1.5797";"0";"1.0728";"1.067";"1.0699";"0";"1.5438";"1.0644"
"v-960533";"Z_1";"50";"sum";"FALSE";"50";"10";"0.2";"square";"2000";"0";"0";"0.0174";"0.021";"6e-04";"0";"0";"0";"0";"0";"0";"0";"0.0148";"5e-04";"6e-04";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4e-04";"0";"0";"0";"0";"0";"0"
"a-120651";"Z_2";"3";"product";"TRUE";"3";"0.1";"2";"square";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"w-637107";"Z_6";"2";"product";"TRUE";"2";"0.1";"0";"softplus";"2000";"0.1715";"0.1318";"0.2676";"0.4149";"0.2959";"0.2674";"0.1983";"0.3035";"0.2889";"0.1999";"0.4437";"0.3131";"0.4229";"0.4469";"0.2654";"0.2741";"0.4254";"0.5517";"0.334";"0.4534";"0.2847";"0.4308";"0.4623";"0.2816";"0.4304";"0.4054";"0.6632";"0.4241";"0.4782";"0.4424";"0.6488"
"e-482958";"Z_3";"3";"sum";"TRUE";"3";"0";"0.2";"square";"2000";"0.2151";"0.1724";"0.1931";"0.1657";"0.0151";"0.2904";"0.2444";"0.2138";"0.019";"0.1891";"0.1727";"0.0159";"0.1889";"0.0168";"0.0241";"0.3042";"0.2944";"0.0264";"0.2426";"0.021";"0.0315";"0.1888";"0.0168";"0.0225";"0.0269";"0.3077";"0.0268";"0.0349";"0.0346";"0.0241";"0.0361"
"b-231187";"Z_5";"2";"product";"TRUE";"2";"10";"2";"log";"2000";"0.1708";"0.1714";"0.1672";"0.175";"0";"0.1703";"0.1682";"0.1803";"0";"0.1688";"0.1795";"0";"0.1819";"0";"0";"0.1689";"0.1809";"0";"0.1824";"0";"0";"0.1825";"0";"0";"0";"0.1824";"0";"0";"0";"0";"0"
"g-584496";"Z_2";"50";"product";"TRUE";"50";"10";"0.1";"softplus";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"l-958269";"Z_6";"5";"sum";"FALSE";"5";"0.2";"5";"cubic";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"u-554858";"Z_4";"10";"product";"TRUE";"10";"10";"0.1";"square";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"z-738518";"Z_1";"50";"product";"FALSE";"50";"0.2";"1";"softplus";"2000";"0";"0";"0.0357";"0.792";"0";"0";"0";"0";"0";"0";"0";"0";"0.0698";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"v-645738";"Z_2";"3";"product";"TRUE";"3";"0.2";"0.5";"square";"2000";"0.0303";"0";"0";"0";"0";"0.0385";"0.0371";"0.0298";"0.0316";"0";"0";"0";"0";"0";"0";"0.0414";"0.0375";"0.0241";"0.0364";"0.0382";"0.0315";"0";"0";"0";"0";"0.0403";"0.0326";"0.0201";"0.0382";"0";"0.0268"
"n-773921";"Z_2";"2";"product";"FALSE";"2";"10";"0.5";"softplus";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"j-913929";"Z_6";"100";"sum";"FALSE";"100";"0.5";"10";"cubic";"2000";"1.1618";"1e-04";"4e-04";"0";"0.5216";"0.5601";"1.5841";"0.537";"1.1653";"1e-04";"1e-04";"4e-04";"3e-04";"1.3224";"0.1887";"0.0664";"0.2367";"0.5811";"1.6757";"1.5877";"0.5416";"1e-04";"1e-04";"2e-04";"1.4782";"0.0011";"0.0729";"0.2565";"1.6757";"1e-04";"0.0015"
"v-175138";"Z_5";"100";"product";"FALSE";"100";"10";"5";"softplus";"2000";"0.0214";"0.0224";"0.0231";"0.0214";"0";"0.0317";"0.0168";"0.0274";"0";"0.0194";"0.0209";"0";"0.0139";"0";"0";"0.0177";"0.0356";"0";"0.013";"0";"0";"0.0142";"0";"0";"0";"0.0156";"0";"0";"0";"0";"0"
"y-425726";"Z_6";"100";"sum";"TRUE";"100";"0.2";"0.2";"square";"2000";"0.0563";"0.0241";"0.0688";"5e-04";"0.1429";"0.0976";"0.068";"0.0973";"0.1555";"0.0686";"0.0021";"0.1675";"0.0813";"0.7028";"0.1088";"0.0636";"0.1247";"0.1996";"0.0805";"0.6721";"0.1721";"0.0805";"0.7328";"0.1027";"0.7514";"0.0742";"0.5686";"0.1664";"0.7415";"0.7541";"0.615"
"d-971293";"Z_3";"100";"sum";"TRUE";"100";"5";"1";"softplus";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"b-373381";"Z_4";"2";"product";"FALSE";"2";"5";"0.5";"square";"2000";"2e-04";"2e-04";"2e-04";"2e-04";"2e-04";"2e-04";"2e-04";"2e-04";"2e-04";"2e-04";"2e-04";"2e-04";"2e-04";"2e-04";"2e-04";"2e-04";"2e-04";"2e-04";"2e-04";"2e-04";"2e-04";"2e-04";"2e-04";"2e-04";"2e-04";"2e-04";"2e-04";"2e-04";"2e-04";"2e-04";"2e-04"
"m-252231";"Z_1";"3";"product";"TRUE";"3";"0";"10";"square";"2000";"0";"0.2659";"0.2523";"0.2619";"0.2594";"3e-04";"0";"0";"0";"0.2582";"0.2677";"0.2297";"0.2537";"0.252";"0.2623";"3e-04";"1e-04";"0.0021";"0";"0";"0";"0.2595";"0.2421";"0.2456";"0.254";"2e-04";"0.0021";"0.0014";"0";"0.2536";"0.0014"
"g-150997";"Z_2";"5";"sum";"FALSE";"5";"0.5";"0.5";"cubic";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"d-325774";"Z_4";"5";"sum";"TRUE";"5";"0";"0.5";"cubic";"2000";"1.1401";"0.7365";"0.5371";"0.3425";"0.2543";"1.7853";"1.6302";"1.1747";"1.1013";"0.3188";"0.2924";"0.0744";"1.5488";"0.0973";"0.5009";"0.9325";"1.787";"0.264";"1.5909";"0.4275";"1.0371";"0.1016";"0.3485";"0.1131";"0.1256";"0.9596";"0.5942";"0.2794";"0.4319";"0.351";"0.5704"
"y-482021";"Z_1";"10";"sum";"FALSE";"10";"1";"2";"square";"2000";"0";"0.0992";"0.3919";"0.2562";"0.9414";"0";"0";"0";"0";"0.1102";"0.0906";"0.0988";"0.4127";"1.0259";"0.2534";"0";"0";"0";"0";"0";"0";"0.0962";"0.1102";"0.0899";"0.8709";"0";"0";"0";"0";"0.0957";"0"
"c-420066";"Z_6";"50";"product";"TRUE";"50";"0.2";"0.1";"softplus";"2000";"1.8465";"1.7662";"1.9712";"1.726";"1.3665";"1.8533";"1.9712";"1.2892";"1.1127";"1.9776";"1.4762";"1.2976";"1.957";"1.7665";"1.3146";"1.9831";"1.7609";"1.0856";"1.9578";"1.7448";"1.5494";"1.9652";"1.7327";"1.3734";"1.8114";"1.972";"1.7301";"1.3843";"1.7928";"1.7857";"1.7872"
"g-755184";"Z_3";"50";"sum";"FALSE";"50";"10";"0.1";"cubic";"2000";"0";"0";"0";"0";"0";"1.0121";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.0448";"0.9866";"0.1541";"0";"0";"0";"0";"0";"0";"0";"0.0408";"0.0092";"0.1429";"0";"0";"0.0083"
"l-928409";"Z_5";"20";"sum";"TRUE";"20";"5";"0.1";"cubic";"2000";"0.4165";"0.1608";"1.6295";"1.6524";"1.6527";"0.4232";"0.5574";"0.4151";"0.417";"0.1368";"0.1447";"0.1461";"0.3967";"0.401";"0.5098";"0.3881";"0.2736";"0.2323";"0.4278";"0.4302";"0.4403";"0.1641";"0.1639";"0.1579";"0.4063";"0.4858";"0.4653";"0.3803";"0.4339";"0.1614";"0.4055"
"n-150675";"Z_2";"50";"sum";"TRUE";"50";"1";"2";"square";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"z-853129";"Z_1";"10";"sum";"FALSE";"10";"1";"0.5";"square";"2000";"0";"0";"0.1184";"0.1233";"0.0028";"0.561";"0";"0";"0";"0";"0";"0";"0.1196";"0.0026";"0.0028";"0.5278";"0.5404";"0.5137";"0";"0";"0";"0";"0";"0";"0.0026";"0.5068";"0.4847";"0.4898";"0";"0";"0.4607"
"t-328987";"Z_2";"5";"sum";"FALSE";"5";"5";"5";"softplus";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"t-299170";"Z_1";"50";"sum";"TRUE";"50";"5";"1";"cubic";"2000";"0.8414";"0.4005";"0.713";"0.6285";"0.7202";"1.0793";"1.3634";"0.8548";"1.3555";"0.1371";"0.4152";"0.1357";"0.7359";"0.7734";"0.7431";"0.9685";"1.0814";"0.9316";"1.3691";"1.5148";"1.3617";"0.1416";"0.5327";"0.1403";"0.7949";"0.9622";"1.2745";"0.9249";"1.515";"0.5493";"1.2699"
"q-793721";"Z_2";"100";"sum";"FALSE";"100";"0.5";"10";"log";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"r-352584";"Z_1";"10";"product";"TRUE";"10";"1";"0.2";"cubic";"2000";"0.4274";"1.3789";"1.0111";"0.8003";"0.9733";"0.4181";"0.4385";"0.4236";"0.4812";"1.4662";"1.3679";"1.4567";"1.0012";"1.2207";"0.9643";"0.3165";"0.4118";"0.3531";"0.4327";"0.4771";"0.4769";"1.4541";"1.587";"1.445";"1.2074";"0.3071";"0.3429";"0.3477";"0.4705";"1.5786";"0.333"
"p-557244";"Z_4";"5";"sum";"FALSE";"5";"5";"10";"log";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"q-148750";"Z_1";"100";"sum";"TRUE";"100";"5";"0";"square";"2000";"0.25";"0.0239";"0.0194";"0.0256";"0.0206";"0.2231";"0.3336";"0.268";"0.2686";"0.0228";"0.0319";"0.024";"0.0231";"0.0202";"0.0298";"0.2869";"0.2479";"0.3141";"0.3552";"0.3352";"0.3165";"0.0287";"0.0219";"0.0268";"0.0268";"0.3139";"0.3853";"0.2784";"0.3952";"0.0239";"0.3357"
"s-813033";"Z_5";"50";"sum";"FALSE";"50";"1";"10";"cubic";"2000";"0.3932";"0.4008";"0.4439";"0.4235";"0.548";"0.4634";"0.5334";"0.3982";"0.3935";"0.3916";"0.3955";"0.3962";"0.4578";"0.4503";"0.3897";"0.4766";"0.4625";"0.4625";"0.5204";"0.5175";"0.3999";"0.3998";"0.3897";"0.395";"0.4566";"0.4843";"0.478";"0.462";"0.5343";"0.4027";"0.4894"
"a-147672";"Z_6";"50";"product";"TRUE";"50";"2";"0.2";"square";"2000";"0";"0";"0";"0";"0.0022";"0";"0";"0";"0.0183";"0";"0";"0.0011";"0";"0.0022";"3e-04";"0";"0";"0.0112";"0";"0.0029";"0.0038";"0";"0.0024";"2e-04";"0.0037";"0";"0.0028";"0.0024";"0.0049";"0.0039";"0.0048"
"z-295118";"Z_6";"50";"product";"TRUE";"50";"0.1";"2";"log";"2000";"0.2672";"0.7994";"1.5213";"0";"0";"1.3119";"1.5199";"0.2118";"0";"1.5445";"1.638";"0";"1.9417";"0";"0";"1.488";"1.1374";"0";"1.9429";"0";"0";"1.9452";"0";"4e-04";"0.5322";"1.9388";"0";"0.015";"0.4269";"0.6464";"0.7099"
"z-752929";"Z_5";"3";"sum";"TRUE";"3";"0.2";"0.5";"softplus";"2000";"1.3954";"1.3176";"1.0073";"0.9811";"1.0672";"1.2443";"1.4172";"1.3143";"1.7203";"1.315";"1.2366";"1.1503";"0.9722";"1.2302";"0.8261";"1.2483";"1.2148";"0.773";"1.3617";"1.2326";"1.3827";"1.2486";"1.2773";"0.8905";"1.158";"1.216";"1.2962";"0.5923";"1.1599";"1.1804";"1.2302"
"f-795084";"Z_3";"50";"sum";"FALSE";"50";"0.2";"5";"cubic";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"w-672226";"Z_6";"50";"sum";"FALSE";"50";"0.1";"2";"square";"2000";"0.0572";"0.0491";"0.3417";"0.0382";"0.2459";"0.0869";"0.3491";"0.0493";"0.41";"0.3381";"0.0401";"0.2086";"0.2866";"0.7658";"0.2455";"0.3464";"0.0907";"0.3844";"0.294";"0.7737";"0.3856";"0.2845";"0.7659";"0.2152";"0.4467";"0.2945";"0.8501";"0.3791";"0.4531";"0.4565";"0.5327"
"m-682301";"Z_3";"10";"sum";"FALSE";"10";"10";"5";"log";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.0019";"0";"0";"0";"0";"0";"0";"0.002";"0"
"r-366899";"Z_4";"5";"product";"TRUE";"5";"0.1";"10";"softplus";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"z-583652";"Z_3";"2";"product";"TRUE";"2";"1";"10";"cubic";"2000";"0.2815";"1e-04";"1e-04";"0.4455";"1e-04";"1.4301";"0.2657";"0.2809";"0.2657";"1e-04";"3e-04";"1e-04";"0.4557";"1e-04";"0.4596";"1.2526";"1.4284";"1.3123";"0.2649";"0.2877";"0.2661";"2e-04";"1e-04";"2e-04";"0.4186";"1.2327";"1.0387";"1.3112";"0.2871";"2e-04";"1.0167"
"g-481109";"Z_4";"100";"product";"TRUE";"100";"0.2";"1";"log";"2000";"0";"0";"1.5547";"0.0011";"0.0249";"2e-04";"1.5298";"0";"1e-04";"1.5361";"0";"0.0031";"1.544";"1.5133";"0.0024";"1.5401";"2e-04";"9e-04";"1.5247";"1.5073";"3e-04";"1.5275";"1.5193";"0.0019";"1.4916";"1.5302";"1.5214";"4e-04";"1.496";"1.5103";"1.5123"
"w-419135";"Z_5";"5";"sum";"TRUE";"5";"0.2";"0.5";"log";"2000";"0.2552";"0.2512";"0.2552";"0.2538";"0.0573";"0.2495";"0.2458";"0.2422";"0";"0.2441";"0.2329";"0";"0.2513";"0";"0";"0.2437";"0.2397";"0";"0.2419";"0";"0";"0.2387";"0";"0";"0";"0.2399";"0";"0";"0";"0";"0"
"t-220913";"Z_4";"5";"product";"FALSE";"5";"5";"5";"log";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"t-629457";"Z_3";"100";"product";"FALSE";"100";"0";"0.1";"square";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"y-643645";"Z_4";"100";"product";"TRUE";"100";"0.2";"5";"square";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"y-272857";"Z_2";"50";"product";"FALSE";"50";"10";"0.2";"log";"2000";"1e-04";"0";"0";"0";"0";"0";"0.002";"1e-04";"1e-04";"0.0114";"0";"0";"0";"0";"0";"0";"0";"0";"0.0021";"0.0019";"0";"0.028";"0.0076";"0";"0";"0";"0";"0";"0.0014";"0.0345";"0"
"j-725407";"Z_6";"10";"product";"TRUE";"10";"0";"0.5";"cubic";"2000";"0.5494";"0.527";"1.5504";"0.3679";"0.4431";"0.1148";"1.3945";"0.8033";"0.5835";"1.2638";"0.6005";"0.6801";"0.9746";"1.6387";"0.5221";"0.0874";"0.1354";"0.1226";"1.3202";"1.5242";"0.8157";"0.7423";"1.3862";"0.6136";"1.1208";"0.0677";"0.1004";"0.1297";"1.3189";"0.7724";"0.0689"
"q-982772";"Z_2";"2";"product";"TRUE";"2";"0.1";"0.1";"cubic";"2000";"0.8279";"0.9399";"0.94";"0.8968";"0.9404";"0.8009";"0.8003";"0.833";"0.8002";"1.0161";"0.939";"1.0162";"0.9392";"0.9673";"0.9396";"0.7976";"0.8062";"0.7987";"0.8048";"0.8023";"0.8047";"1.0154";"0.9284";"1.0155";"0.9662";"0.8021";"0.731";"0.8034";"0.8068";"0.9286";"0.7274"
"k-814840";"Z_1";"50";"product";"FALSE";"50";"10";"0.1";"log";"2000";"0";"0";"0";"0.8708";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"t-118707";"Z_2";"100";"product";"TRUE";"100";"2";"5";"log";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"k-910486";"Z_3";"50";"sum";"TRUE";"50";"5";"2";"cubic";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"l-865014";"Z_1";"20";"sum";"TRUE";"20";"1";"2";"cubic";"2000";"0.1432";"0.84";"0.8723";"0.8937";"0.8784";"0.1673";"0.1631";"0.1409";"0.1568";"0.5332";"0.837";"0.7671";"0.8708";"0.8521";"0.8787";"0.3142";"0.1658";"0.2807";"0.1618";"0.1669";"0.1565";"0.5318";"0.3925";"0.7649";"0.8495";"0.3103";"0.3388";"0.2799";"0.1662";"0.3877";"0.34"
"p-929557";"Z_2";"50";"sum";"TRUE";"50";"0.2";"0.5";"softplus";"2000";"1e-04";"0";"0";"0";"0";"1e-04";"2e-04";"2e-04";"0";"0";"0";"0";"0";"0";"0";"1e-04";"1e-04";"1e-04";"2e-04";"1e-04";"2e-04";"0";"0";"0";"0";"1e-04";"1e-04";"1e-04";"1e-04";"0";"2e-04"
"o-572665";"Z_5";"20";"sum";"TRUE";"20";"0.1";"5";"log";"2000";"0.1459";"0.1468";"0.1478";"0.1565";"0.0872";"0.1408";"0.1319";"0.1434";"0.0721";"0.1503";"0.1526";"0.0701";"0.1538";"0.0661";"0.0689";"0.1236";"0.1341";"0.0716";"0.1347";"0.0651";"0.0688";"0.1527";"0.0667";"0.0674";"0.0675";"0.1246";"0.0612";"0.0685";"0.065";"0.0672";"0.0613"
"v-312538";"Z_6";"20";"sum";"FALSE";"20";"0.5";"0.1";"cubic";"2000";"0.958";"0.262";"1.1482";"1.6974";"1.6312";"0.1278";"0.4141";"1.3954";"0.9427";"0.1911";"0.5265";"0.258";"0.7231";"1.1554";"1.4273";"0.0766";"0.3617";"0.1232";"0.1429";"0.4135";"1.3564";"0.0307";"0.191";"0.6183";"0.6821";"0.0099";"0.076";"0.3432";"0.1319";"0.0258";"0.0096"
"q-606378";"Z_3";"5";"product";"TRUE";"5";"0";"0.1";"log";"2000";"1.9233";"1.8813";"1.1327";"0.3159";"0.9286";"1.9558";"1.0692";"1.9213";"1.7563";"1.0416";"1.831";"1.7186";"1.2153";"1.8578";"0.2596";"1.0312";"1.9598";"1.9956";"1.0111";"0.8715";"0.8429";"0.9977";"0.8677";"0.6684";"1.0417";"1.0016";"0.9839";"0.7732";"0.4257";"0.5262";"0.2954"
"b-768768";"Z_3";"10";"product";"TRUE";"10";"0.5";"0.2";"square";"2000";"0.1094";"1e-04";"0";"0.17";"0.0076";"0.4979";"1.4223";"0.0667";"0.0692";"0";"1.3572";"0.2911";"0";"0.1016";"0.1152";"1.8306";"0.3676";"0.2973";"1.4789";"0.3119";"0.1354";"1e-04";"0.0198";"0.19";"0.0045";"1.8636";"0.6543";"0.456";"0.1897";"0.0037";"0.5028"
